country,alpha_3_code,time_period,obs_value,sex
Benin,BEN,2012,77.1,Total
Benin,BEN,2013,76.8,Total
Benin,BEN,2014,76.5,Total
Benin,BEN,2015,76.2,Total
Benin,BEN,2016,75.9,Total
Bhutan,BTN,2001,84.6,Female
Bhutan,BTN,2002,84.6,Female
Bhutan,BTN,2003,84.7,Female
Bhutan,BTN,2004,84.8,Female
Bhutan,BTN,2005,84.8,Female
Bhutan,BTN,2006,84.9,Female
Bhutan,BTN,2007,84.9,Female
Bhutan,BTN,2008,85.0,Female
Bhutan,BTN,2009,85.0,Female
Bhutan,BTN,2010,85.1,Female
Bhutan,BTN,2011,85.1,Female
Bhutan,BTN,2012,85.2,Female
Bhutan,BTN,2013,85.2,Female
Bhutan,BTN,2014,85.3,Female
Bhutan,BTN,2015,85.4,Female
Bhutan,BTN,2016,85.4,Female
Bhutan,BTN,2001,82.5,Male
Bhutan,BTN,2002,82.5,Male
Bhutan,BTN,2003,82.5,Male
Bhutan,BTN,2004,82.5,Male
Bhutan,BTN,2005,82.5,Male
Bhutan,BTN,2006,82.6,Male
Bhutan,BTN,2007,82.6,Male
Bhutan,BTN,2008,82.6,Male
Bhutan,BTN,2009,82.6,Male
Bhutan,BTN,2010,82.7,Male
Bhutan,BTN,2011,82.7,Male
Bhutan,BTN,2012,82.7,Male
Bhutan,BTN,2013,82.7,Male
Bhutan,BTN,2014,82.7,Male
Bhutan,BTN,2015,82.8,Male
Bhutan,BTN,2016,82.8,Male
Bhutan,BTN,2001,83.5,Total
Bhutan,BTN,2002,83.6,Total
Bhutan,BTN,2003,83.6,Total
Bhutan,BTN,2004,83.6,Total
Bhutan,BTN,2005,83.7,Total
Bhutan,BTN,2006,83.7,Total
Bhutan,BTN,2007,83.7,Total
Bhutan,BTN,2008,83.8,Total
Bhutan,BTN,2009,83.8,Total
Bhutan,BTN,2010,83.9,Total
Bhutan,BTN,2011,83.9,Total
Bhutan,BTN,2012,83.9,Total
Bhutan,BTN,2013,84.0,Total
Bhutan,BTN,2014,84.0,Total
Bhutan,BTN,2015,84.0,Total
Bhutan,BTN,2016,84.1,Total
"Bolivia, Plurinational State of",BOL,2001,88.3,Female
"Bolivia, Plurinational State of",BOL,2002,88.3,Female
"Bolivia, Plurinational State of",BOL,2003,88.3,Female
"Bolivia, Plurinational State of",BOL,2004,88.3,Female
"Bolivia, Plurinational State of",BOL,2005,88.4,Female
"Bolivia, Plurinational State of",BOL,2006,88.4,Female
"Bolivia, Plurinational State of",BOL,2007,88.4,Female
"Bolivia, Plurinational State of",BOL,2008,88.4,Female
"Bolivia, Plurinational State of",BOL,2009,88.4,Female
"Bolivia, Plurinational State of",BOL,2010,88.5,Female
"Bolivia, Plurinational State of",BOL,2011,88.5,Female
"Bolivia, Plurinational State of",BOL,2012,88.5,Female
"Bolivia, Plurinational State of",BOL,2013,88.5,Female
"Bolivia, Plurinational State of",BOL,2014,88.6,Female
"Bolivia, Plurinational State of",BOL,2015,88.6,Female
"Bolivia, Plurinational State of",BOL,2016,88.6,Female
"Bolivia, Plurinational State of",BOL,2001,82.5,Male
"Bolivia, Plurinational State of",BOL,2002,82.5,Male
"Bolivia, Plurinational State of",BOL,2003,82.5,Male
"Bolivia, Plurinational State of",BOL,2004,82.5,Male
"Bolivia, Plurinational State of",BOL,2005,82.5,Male
"Bolivia, Plurinational State of",BOL,2006,82.5,Male
"Bolivia, Plurinational State of",BOL,2007,82.5,Male
"Bolivia, Plurinational State of",BOL,2008,82.5,Male
"Bolivia, Plurinational State of",BOL,2009,82.5,Male
"Bolivia, Plurinational State of",BOL,2010,82.5,Male
"Bolivia, Plurinational State of",BOL,2011,82.5,Male
"Bolivia, Plurinational State of",BOL,2012,82.5,Male
"Bolivia, Plurinational State of",BOL,2013,82.4,Male
"Bolivia, Plurinational State of",BOL,2014,82.4,Male
"Bolivia, Plurinational State of",BOL,2015,82.4,Male
"Bolivia, Plurinational State of",BOL,2016,82.4,Male
"Bolivia, Plurinational State of",BOL,2001,85.4,Total
"Bolivia, Plurinational State of",BOL,2002,85.4,Total
"Bolivia, Plurinational State of",BOL,2003,85.4,Total
"Bolivia, Plurinational State of",BOL,2004,85.4,Total
"Bolivia, Plurinational State of",BOL,2005,85.4,Total
"Bolivia, Plurinational State of",BOL,2006,85.4,Total
"Bolivia, Plurinational State of",BOL,2007,85.4,Total
"Bolivia, Plurinational State of",BOL,2008,85.4,Total
"Bolivia, Plurinational State of",BOL,2009,85.4,Total
"Bolivia, Plurinational State of",BOL,2010,85.4,Total
"Bolivia, Plurinational State of",BOL,2011,85.4,Total
"Bolivia, Plurinational State of",BOL,2012,85.4,Total
"Bolivia, Plurinational State of",BOL,2013,85.4,Total
"Bolivia, Plurinational State of",BOL,2014,85.5,Total
"Bolivia, Plurinational State of",BOL,2015,85.5,Total
"Bolivia, Plurinational State of",BOL,2016,85.5,Total
Botswana,BWA,2001,88.7,Female
Botswana,BWA,2002,88.7,Female
Botswana,BWA,2003,88.7,Female
Botswana,BWA,2004,88.7,Female
Botswana,BWA,2005,88.7,Female
Botswana,BWA,2006,88.7,Female
Botswana,BWA,2007,88.8,Female
Botswana,BWA,2008,88.8,Female
Botswana,BWA,2009,88.8,Female
Botswana,BWA,2010,88.8,Female
Botswana,BWA,2011,88.8,Female
Botswana,BWA,2012,88.8,Female
Botswana,BWA,2013,88.8,Female
Botswana,BWA,2014,88.8,Female
Botswana,BWA,2015,88.8,Female
Botswana,BWA,2016,88.9,Female
Botswana,BWA,2001,85.9,Male
Botswana,BWA,2002,85.9,Male
Botswana,BWA,2003,86.0,Male
Botswana,BWA,2004,86.0,Male
Botswana,BWA,2005,86.0,Male
Botswana,BWA,2006,86.0,Male
Botswana,BWA,2007,86.0,Male
Botswana,BWA,2008,86.0,Male
Botswana,BWA,2009,86.0,Male
Botswana,BWA,2010,86.0,Male
Botswana,BWA,2011,86.1,Male
Botswana,BWA,2012,86.1,Male
Botswana,BWA,2013,86.1,Male
Botswana,BWA,2014,86.1,Male
Botswana,BWA,2015,86.1,Male
Botswana,BWA,2016,86.1,Male
Botswana,BWA,2001,87.3,Total
Botswana,BWA,2002,87.3,Total
Botswana,BWA,2003,87.3,Total
Botswana,BWA,2004,87.3,Total
Botswana,BWA,2005,87.3,Total
Botswana,BWA,2006,87.4,Total
Botswana,BWA,2007,87.4,Total
Botswana,BWA,2008,87.4,Total
Botswana,BWA,2009,87.4,Total
Botswana,BWA,2010,87.4,Total
Botswana,BWA,2011,87.4,Total
Botswana,BWA,2012,87.4,Total
Botswana,BWA,2013,87.4,Total
Botswana,BWA,2014,87.5,Total
Botswana,BWA,2015,87.5,Total
Botswana,BWA,2016,87.5,Total
Brazil,BRA,2001,89.1,Female
Brazil,BRA,2002,89.1,Female
Brazil,BRA,2003,89.2,Female
Brazil,BRA,2004,89.2,Female
Brazil,BRA,2005,89.2,Female
Brazil,BRA,2006,89.2,Female
Brazil,BRA,2007,89.2,Female
Brazil,BRA,2008,89.3,Female
Brazil,BRA,2009,89.3,Female
Brazil,BRA,2010,89.3,Female
Brazil,BRA,2011,89.3,Female
Brazil,BRA,2012,89.3,Female
Brazil,BRA,2013,89.3,Female
Brazil,BRA,2014,89.4,Female
Brazil,BRA,2015,89.4,Female
Brazil,BRA,2016,89.4,Female
Brazil,BRA,2001,80.1,Male
Brazil,BRA,2002,80.0,Male
Brazil,BRA,2003,79.8,Male
Brazil,BRA,2004,79.7,Male
Brazil,BRA,2005,79.6,Male
Brazil,BRA,2006,79.4,Male
Brazil,BRA,2007,79.3,Male
Brazil,BRA,2008,79.1,Male
Brazil,BRA,2009,79.0,Male
Brazil,BRA,2010,78.9,Male
Brazil,BRA,2011,78.7,Male
Brazil,BRA,2012,78.6,Male
Brazil,BRA,2013,78.4,Male
Brazil,BRA,2014,78.3,Male
Brazil,BRA,2015,78.1,Male
Brazil,BRA,2016,78.0,Male
Brazil,BRA,2001,84.6,Total
Brazil,BRA,2002,84.5,Total
Brazil,BRA,2003,84.4,Total
Brazil,BRA,2004,84.4,Total
Brazil,BRA,2005,84.3,Total
Brazil,BRA,2006,84.2,Total
Brazil,BRA,2007,84.2,Total
Brazil,BRA,2008,84.1,Total
Brazil,BRA,2009,84.0,Total
Brazil,BRA,2010,84.0,Total
Brazil,BRA,2011,83.9,Total
Brazil,BRA,2012,83.9,Total
Brazil,BRA,2013,83.8,Total
Brazil,BRA,2014,83.7,Total
Brazil,BRA,2015,83.7,Total
Brazil,BRA,2016,83.6,Total
Brunei,BRN,2001,93.1,Female
Brunei,BRN,2002,93.1,Female
Brunei,BRN,2003,93.1,Female
Brunei,BRN,2004,93.2,Female
Brunei,BRN,2005,93.2,Female
Brunei,BRN,2006,93.2,Female
Brunei,BRN,2007,93.3,Female
Brunei,BRN,2008,93.3,Female
Brunei,BRN,2009,93.3,Female
Brunei,BRN,2010,93.4,Female
Brunei,BRN,2011,93.4,Female
Brunei,BRN,2012,93.4,Female
Brunei,BRN,2013,93.4,Female
Brunei,BRN,2014,93.5,Female
Brunei,BRN,2015,93.5,Female
Brunei,BRN,2016,93.5,Female
Brunei,BRN,2001,82.7,Male
Brunei,BRN,2002,82.6,Male
Brunei,BRN,2003,82.5,Male
Brunei,BRN,2004,82.4,Male
Brunei,BRN,2005,82.3,Male
Brunei,BRN,2006,82.2,Male
Brunei,BRN,2007,82.1,Male
Brunei,BRN,2008,82.0,Male
Brunei,BRN,2009,81.8,Male
Brunei,BRN,2010,81.7,Male
Brunei,BRN,2011,81.6,Male
Brunei,BRN,2012,81.5,Male
Brunei,BRN,2013,81.4,Male
Brunei,BRN,2014,81.3,Male
Brunei,BRN,2015,81.2,Male
Brunei,BRN,2016,81.1,Male
Brunei,BRN,2001,87.8,Total
Brunei,BRN,2002,87.7,Total
Brunei,BRN,2003,87.7,Total
Brunei,BRN,2004,87.6,Total
Brunei,BRN,2005,87.6,Total
Brunei,BRN,2006,87.5,Total
Brunei,BRN,2007,87.5,Total
Brunei,BRN,2008,87.4,Total
Brunei,BRN,2009,87.4,Total
Brunei,BRN,2010,87.3,Total
Brunei,BRN,2011,87.3,Total
Brunei,BRN,2012,87.2,Total
Brunei,BRN,2013,87.2,Total
Brunei,BRN,2014,87.2,Total
Brunei,BRN,2015,87.1,Total
Brunei,BRN,2016,87.1,Total
Bulgaria,BGR,2001,80.3,Female
Bulgaria,BGR,2002,80.3,Female
Bulgaria,BGR,2003,80.3,Female
Bulgaria,BGR,2004,80.2,Female
Bulgaria,BGR,2005,80.2,Female
Bulgaria,BGR,2006,80.2,Female
Bulgaria,BGR,2007,80.2,Female
Bulgaria,BGR,2008,80.2,Female
Bulgaria,BGR,2009,80.2,Female
Bulgaria,BGR,2010,80.1,Female
Bulgaria,BGR,2011,80.1,Female
Bulgaria,BGR,2012,80.1,Female
Bulgaria,BGR,2013,80.1,Female
Bulgaria,BGR,2014,80.1,Female
Bulgaria,BGR,2015,80.1,Female
Bulgaria,BGR,2016,80.1,Female
Bulgaria,BGR,2001,71.3,Male
Bulgaria,BGR,2002,71.0,Male
Bulgaria,BGR,2003,70.7,Male
Bulgaria,BGR,2004,70.5,Male
Bulgaria,BGR,2005,70.2,Male
Bulgaria,BGR,2006,69.9,Male
Bulgaria,BGR,2007,69.6,Male
Bulgaria,BGR,2008,69.3,Male
Bulgaria,BGR,2009,69.1,Male
Bulgaria,BGR,2010,68.8,Male
Bulgaria,BGR,2011,68.5,Male
Bulgaria,BGR,2012,68.2,Male
Bulgaria,BGR,2013,67.9,Male
Bulgaria,BGR,2014,67.6,Male
Bulgaria,BGR,2015,67.3,Male
Bulgaria,BGR,2016,67.0,Male
Bulgaria,BGR,2001,75.7,Total
Bulgaria,BGR,2002,75.5,Total
Bulgaria,BGR,2003,75.4,Total
Bulgaria,BGR,2004,75.2,Total
Bulgaria,BGR,2005,75.1,Total
Bulgaria,BGR,2006,74.9,Total
Bulgaria,BGR,2007,74.8,Total
Bulgaria,BGR,2008,74.6,Total
Bulgaria,BGR,2009,74.5,Total
Bulgaria,BGR,2010,74.3,Total
Bulgaria,BGR,2011,74.1,Total
Bulgaria,BGR,2012,74.0,Total
Bulgaria,BGR,2013,73.8,Total
Bulgaria,BGR,2014,73.7,Total
Bulgaria,BGR,2015,73.5,Total
Bulgaria,BGR,2016,73.3,Total
Cambodia,KHM,2001,92.9,Female
Cambodia,KHM,2002,93.0,Female
Cambodia,KHM,2003,93.0,Female
Cambodia,KHM,2004,93.0,Female
Cambodia,KHM,2005,93.0,Female
Cambodia,KHM,2006,93.1,Female
Cambodia,KHM,2007,93.1,Female
Cambodia,KHM,2008,93.1,Female
Cambodia,KHM,2009,93.2,Female
Cambodia,KHM,2010,93.2,Female
Cambodia,KHM,2011,93.2,Female
Cambodia,KHM,2012,93.3,Female
Cambodia,KHM,2013,93.3,Female
Cambodia,KHM,2014,93.3,Female
Cambodia,KHM,2015,93.4,Female
Cambodia,KHM,2016,93.4,Female
Cambodia,KHM,2001,87.8,Male
Cambodia,KHM,2002,88.0,Male
Cambodia,KHM,2003,88.1,Male
Cambodia,KHM,2004,88.3,Male
Cambodia,KHM,2005,88.4,Male
Cambodia,KHM,2006,88.5,Male
Cambodia,KHM,2007,88.7,Male
Cambodia,KHM,2008,88.8,Male
Cambodia,KHM,2009,88.9,Male
Cambodia,KHM,2010,89.1,Male
Cambodia,KHM,2011,89.2,Male
Cambodia,KHM,2012,89.3,Male
Cambodia,KHM,2013,89.4,Male
Cambodia,KHM,2014,89.6,Male
Cambodia,KHM,2015,89.7,Male
Cambodia,KHM,2016,89.8,Male
Cambodia,KHM,2001,90.3,Total
Cambodia,KHM,2002,90.4,Total
Cambodia,KHM,2003,90.5,Total
Cambodia,KHM,2004,90.6,Total
Cambodia,KHM,2005,90.7,Total
Cambodia,KHM,2006,90.8,Total
Cambodia,KHM,2007,90.8,Total
Cambodia,KHM,2008,90.9,Total
Cambodia,KHM,2009,91.0,Total
Cambodia,KHM,2010,91.1,Total
Cambodia,KHM,2011,91.2,Total
Cambodia,KHM,2012,91.2,Total
Cambodia,KHM,2013,91.3,Total
Cambodia,KHM,2014,91.4,Total
Cambodia,KHM,2015,91.5,Total
Cambodia,KHM,2016,91.6,Total
Canada,CAN,2001,82.5,Female
Canada,CAN,2002,82.5,Female
Canada,CAN,2003,82.5,Female
Canada,CAN,2004,82.5,Female
Canada,CAN,2005,82.5,Female
Canada,CAN,2006,82.4,Female
Canada,CAN,2007,82.4,Female
Canada,CAN,2008,82.4,Female
Canada,CAN,2009,82.4,Female
Canada,CAN,2010,82.4,Female
Canada,CAN,2011,82.4,Female
Canada,CAN,2012,82.4,Female
Canada,CAN,2013,82.4,Female
Canada,CAN,2014,82.4,Female
Canada,CAN,2015,82.4,Female
Canada,CAN,2016,82.4,Female
Canada,CAN,2001,74.1,Male
Canada,CAN,2002,73.9,Male
Canada,CAN,2003,73.7,Male
Canada,CAN,2004,73.4,Male
Canada,CAN,2005,73.2,Male
Canada,CAN,2006,73.0,Male
Canada,CAN,2007,72.7,Male
Canada,CAN,2008,72.5,Male
Canada,CAN,2009,72.2,Male
Canada,CAN,2010,72.0,Male
Canada,CAN,2011,71.7,Male
Canada,CAN,2012,71.5,Male
Canada,CAN,2013,71.3,Male
Canada,CAN,2014,71.0,Male
Canada,CAN,2015,70.8,Male
Canada,CAN,2016,70.5,Male
Canada,CAN,2001,78.2,Total
Canada,CAN,2002,78.1,Total
Canada,CAN,2003,78.0,Total
Canada,CAN,2004,77.8,Total
Canada,CAN,2005,77.7,Total
Canada,CAN,2006,77.6,Total
Canada,CAN,2007,77.5,Total
Canada,CAN,2008,77.3,Total
Canada,CAN,2009,77.2,Total
Canada,CAN,2010,77.1,Total
Canada,CAN,2011,76.9,Total
Canada,CAN,2012,76.8,Total
Canada,CAN,2013,76.7,Total
Canada,CAN,2014,76.5,Total
Canada,CAN,2015,76.4,Total
Canada,CAN,2016,76.3,Total
Chile,CHL,2001,90.9,Female
Chile,CHL,2002,90.9,Female
Chile,CHL,2003,90.9,Female
Chile,CHL,2004,91.0,Female
Chile,CHL,2005,91.0,Female
Chile,CHL,2006,91.0,Female
Chile,CHL,2007,91.0,Female
Chile,CHL,2008,91.0,Female
Chile,CHL,2009,91.1,Female
Chile,CHL,2010,91.1,Female
Chile,CHL,2011,91.1,Female
Chile,CHL,2012,91.1,Female
Chile,CHL,2013,91.1,Female
Chile,CHL,2014,91.1,Female
Chile,CHL,2015,91.2,Female
Chile,CHL,2016,91.2,Female
Chile,CHL,2001,83.9,Male
Chile,CHL,2002,83.9,Male
Chile,CHL,2003,83.9,Male
Chile,CHL,2004,83.9,Male
Chile,CHL,2005,83.9,Male
Chile,CHL,2006,84.0,Male
Chile,CHL,2007,84.0,Male
Chile,CHL,2008,84.0,Male
Chile,CHL,2009,84.0,Male
Chile,CHL,2010,84.0,Male
Chile,CHL,2011,84.1,Male
Chile,CHL,2012,84.1,Male
Chile,CHL,2013,84.1,Male
Chile,CHL,2014,84.1,Male
Chile,CHL,2015,84.1,Male
Chile,CHL,2016,84.2,Male
Chile,CHL,2001,87.3,Total
Chile,CHL,2002,87.4,Total
Chile,CHL,2003,87.4,Total
Chile,CHL,2004,87.4,Total
Chile,CHL,2005,87.4,Total
Chile,CHL,2006,87.4,Total
Chile,CHL,2007,87.4,Total
Chile,CHL,2008,87.5,Total
Chile,CHL,2009,87.5,Total
Chile,CHL,2010,87.5,Total
Chile,CHL,2011,87.5,Total
Chile,CHL,2012,87.5,Total
Chile,CHL,2013,87.5,Total
Chile,CHL,2014,87.6,Total
Chile,CHL,2015,87.6,Total
Chile,CHL,2016,87.6,Total
China,CHN,2001,88.6,Female
China,CHN,2002,88.7,Female
China,CHN,2003,88.7,Female
China,CHN,2004,88.7,Female
China,CHN,2005,88.8,Female
China,CHN,2006,88.8,Female
China,CHN,2007,88.8,Female
China,CHN,2008,88.9,Female
China,CHN,2009,88.9,Female
China,CHN,2010,88.9,Female
China,CHN,2011,89.0,Female
China,CHN,2012,89.0,Female
China,CHN,2013,89.0,Female
China,CHN,2014,89.0,Female
China,CHN,2015,89.1,Female
China,CHN,2016,89.1,Female
China,CHN,2001,82.3,Male
China,CHN,2002,82.2,Male
China,CHN,2003,82.0,Male
China,CHN,2004,81.9,Male
China,CHN,2005,81.7,Male
China,CHN,2006,81.6,Male
China,CHN,2007,81.4,Male
China,CHN,2008,81.3,Male
China,CHN,2009,81.1,Male
China,CHN,2010,81.0,Male
China,CHN,2011,80.8,Male
China,CHN,2012,80.7,Male
China,CHN,2013,80.5,Male
China,CHN,2014,80.4,Male
China,CHN,2015,80.2,Male
China,CHN,2016,80.1,Male
China,CHN,2001,85.4,Total
China,CHN,2002,85.3,Total
China,CHN,2003,85.2,Total
China,CHN,2004,85.2,Total
China,CHN,2005,85.1,Total
China,CHN,2006,85.0,Total
China,CHN,2007,84.9,Total
China,CHN,2008,84.9,Total
China,CHN,2009,84.8,Total
China,CHN,2010,84.7,Total
China,CHN,2011,84.6,Total
China,CHN,2012,84.6,Total
China,CHN,2013,84.5,Total
China,CHN,2014,84.4,Total
China,CHN,2015,84.3,Total
China,CHN,2016,84.3,Total
Colombia,COL,2001,86.8,Female
Colombia,COL,2002,86.8,Female
Colombia,COL,2003,86.9,Female
Colombia,COL,2004,86.9,Female
Colombia,COL,2005,86.9,Female
Colombia,COL,2006,86.9,Female
Colombia,COL,2007,86.9,Female
Colombia,COL,2008,86.9,Female
Colombia,COL,2009,86.9,Female
Colombia,COL,2010,86.9,Female
Colombia,COL,2011,86.9,Female
Colombia,COL,2012,86.9,Female
Colombia,COL,2013,86.9,Female
Colombia,COL,2014,87.0,Female
Colombia,COL,2015,87.0,Female
Colombia,COL,2016,87.0,Female
Colombia,COL,2001,81.7,Male
Colombia,COL,2002,81.7,Male
Colombia,COL,2003,81.6,Male
Colombia,COL,2004,81.6,Male
Colombia,COL,2005,81.5,Male
Colombia,COL,2006,81.5,Male
Colombia,COL,2007,81.4,Male
Colombia,COL,2008,81.4,Male
Colombia,COL,2009,81.4,Male
Colombia,COL,2010,81.3,Male
Colombia,COL,2011,81.3,Male
Colombia,COL,2012,81.2,Male
Colombia,COL,2013,81.2,Male
Colombia,COL,2014,81.1,Male
Colombia,COL,2015,81.1,Male
Colombia,COL,2016,81.0,Male
Colombia,COL,2001,84.2,Total
Colombia,COL,2002,84.2,Total
Colombia,COL,2003,84.2,Total
Colombia,COL,2004,84.2,Total
Colombia,COL,2005,84.2,Total
Colombia,COL,2006,84.1,Total
Colombia,COL,2007,84.1,Total
Colombia,COL,2008,84.1,Total
Colombia,COL,2009,84.1,Total
Colombia,COL,2010,84.1,Total
Colombia,COL,2011,84.0,Total
Colombia,COL,2012,84.0,Total
Colombia,COL,2013,84.0,Total
Colombia,COL,2014,84.0,Total
Colombia,COL,2015,84.0,Total
Colombia,COL,2016,83.9,Total
Cook Islands,COK,2001,87.2,Female
Cook Islands,COK,2002,87.3,Female
Cook Islands,COK,2003,87.3,Female
Cook Islands,COK,2004,87.4,Female
Cook Islands,COK,2005,87.4,Female
Cook Islands,COK,2006,87.5,Female
Cook Islands,COK,2007,87.5,Female
Cook Islands,COK,2008,87.5,Female
Cook Islands,COK,2009,87.6,Female
Cook Islands,COK,2010,87.6,Female
Cook Islands,COK,2011,87.6,Female
Cook Islands,COK,2012,87.6,Female
Cook Islands,COK,2013,87.7,Female
Cook Islands,COK,2014,87.7,Female
Cook Islands,COK,2015,87.7,Female
Cook Islands,COK,2016,87.7,Female
Cook Islands,COK,2001,80.7,Male
Cook Islands,COK,2002,80.5,Male
Cook Islands,COK,2003,80.3,Male
Cook Islands,COK,2004,80.1,Male
Cook Islands,COK,2005,79.9,Male
Cook Islands,COK,2006,79.7,Male
Cook Islands,COK,2007,79.5,Male
Cook Islands,COK,2008,79.3,Male
Cook Islands,COK,2009,79.1,Male
Cook Islands,COK,2010,78.9,Male
Cook Islands,COK,2011,78.7,Male
Cook Islands,COK,2012,78.5,Male
Cook Islands,COK,2013,78.3,Male
Cook Islands,COK,2014,78.1,Male
Cook Islands,COK,2015,77.9,Male
Cook Islands,COK,2016,77.7,Male
Cook Islands,COK,2001,84.0,Total
Cook Islands,COK,2002,83.9,Total
Cook Islands,COK,2003,83.8,Total
Cook Islands,COK,2004,83.7,Total
Cook Islands,COK,2005,83.7,Total
Cook Islands,COK,2006,83.6,Total
Cook Islands,COK,2007,83.5,Total
Cook Islands,COK,2008,83.4,Total
Cook Islands,COK,2009,83.3,Total
Cook Islands,COK,2010,83.3,Total
Cook Islands,COK,2011,83.2,Total
Cook Islands,COK,2012,83.1,Total
Cook Islands,COK,2013,83.0,Total
Cook Islands,COK,2014,82.9,Total
Cook Islands,COK,2015,82.8,Total
Cook Islands,COK,2016,82.7,Total
Costa Rica,CRI,2001,87.6,Female
Costa Rica,CRI,2002,87.7,Female
Costa Rica,CRI,2003,87.7,Female
Costa Rica,CRI,2004,87.7,Female
Costa Rica,CRI,2005,87.8,Female
Costa Rica,CRI,2006,87.8,Female
Costa Rica,CRI,2007,87.9,Female
Costa Rica,CRI,2008,87.9,Female
Costa Rica,CRI,2009,87.9,Female
Costa Rica,CRI,2010,88.0,Female
Costa Rica,CRI,2011,88.0,Female
Costa Rica,CRI,2012,88.0,Female
Costa Rica,CRI,2013,88.1,Female
Costa Rica,CRI,2014,88.1,Female
Costa Rica,CRI,2015,88.1,Female
Costa Rica,CRI,2016,88.2,Female
Costa Rica,CRI,2001,79.2,Male
Costa Rica,CRI,2002,79.0,Male
Costa Rica,CRI,2003,78.8,Male
Costa Rica,CRI,2004,78.6,Male
Costa Rica,CRI,2005,78.4,Male
Costa Rica,CRI,2006,78.2,Male
Costa Rica,CRI,2007,78.0,Male
Costa Rica,CRI,2008,77.8,Male
Costa Rica,CRI,2009,77.6,Male
Costa Rica,CRI,2010,77.4,Male
Costa Rica,CRI,2011,77.2,Male
Costa Rica,CRI,2012,77.0,Male
Costa Rica,CRI,2013,76.8,Male
Costa Rica,CRI,2014,76.5,Male
Costa Rica,CRI,2015,76.3,Male
Costa Rica,CRI,2016,76.1,Male
Costa Rica,CRI,2001,83.3,Total
Costa Rica,CRI,2002,83.3,Total
Costa Rica,CRI,2003,83.2,Total
Costa Rica,CRI,2004,83.1,Total
Costa Rica,CRI,2005,83.0,Total
Costa Rica,CRI,2006,82.9,Total
Costa Rica,CRI,2007,82.8,Total
Costa Rica,CRI,2008,82.7,Total
Costa Rica,CRI,2009,82.7,Total
Costa Rica,CRI,2010,82.6,Total
Costa Rica,CRI,2011,82.5,Total
Costa Rica,CRI,2012,82.4,Total
Costa Rica,CRI,2013,82.3,Total
Costa Rica,CRI,2014,82.2,Total
Costa Rica,CRI,2015,82.1,Total
Costa Rica,CRI,2016,82.0,Total
Croatia,HRV,2001,83.9,Female
Croatia,HRV,2002,83.9,Female
Croatia,HRV,2003,83.9,Female
Croatia,HRV,2004,83.9,Female
Croatia,HRV,2005,83.9,Female
Croatia,HRV,2006,83.9,Female
Croatia,HRV,2007,83.9,Female
Croatia,HRV,2008,83.9,Female
Croatia,HRV,2009,83.9,Female
Croatia,HRV,2010,83.9,Female
Croatia,HRV,2011,83.9,Female
Croatia,HRV,2012,84.0,Female
Croatia,HRV,2013,84.0,Female
Croatia,HRV,2014,84.0,Female
Croatia,HRV,2015,84.0,Female
Croatia,HRV,2016,84.0,Female
Croatia,HRV,2001,73.1,Male
Croatia,HRV,2002,72.9,Male
Croatia,HRV,2003,72.7,Male
Croatia,HRV,2004,72.5,Male
Croatia,HRV,2005,72.3,Male
Croatia,HRV,2006,72.1,Male
Croatia,HRV,2007,71.9,Male
Croatia,HRV,2008,71.7,Male
Croatia,HRV,2009,71.5,Male
Croatia,HRV,2010,71.3,Male
Croatia,HRV,2011,71.1,Male
Croatia,HRV,2012,70.9,Male
Croatia,HRV,2013,70.7,Male
Croatia,HRV,2014,70.5,Male
Croatia,HRV,2015,70.3,Male
Croatia,HRV,2016,70.1,Male
Croatia,HRV,2001,78.4,Total
Croatia,HRV,2002,78.3,Total
Croatia,HRV,2003,78.2,Total
Croatia,HRV,2004,78.1,Total
Croatia,HRV,2005,78.0,Total
Croatia,HRV,2006,77.9,Total
Croatia,HRV,2007,77.8,Total
Croatia,HRV,2008,77.7,Total
Croatia,HRV,2009,77.6,Total
Croatia,HRV,2010,77.5,Total
Croatia,HRV,2011,77.4,Total
Croatia,HRV,2012,77.3,Total
Croatia,HRV,2013,77.1,Total
Croatia,HRV,2014,77.0,Total
Croatia,HRV,2015,76.9,Total
Croatia,HRV,2016,76.8,Total
Czech Republic,CZE,2001,82.2,Female
Czech Republic,CZE,2002,82.1,Female
Czech Republic,CZE,2003,82.1,Female
Czech Republic,CZE,2004,82.1,Female
Czech Republic,CZE,2005,82.1,Female
Czech Republic,CZE,2006,82.1,Female
Czech Republic,CZE,2007,82.1,Female
Czech Republic,CZE,2008,82.1,Female
Czech Republic,CZE,2009,82.1,Female
Czech Republic,CZE,2010,82.0,Female
Czech Republic,CZE,2011,82.0,Female
Czech Republic,CZE,2012,82.0,Female
Czech Republic,CZE,2013,82.0,Female
Czech Republic,CZE,2014,82.0,Female
Czech Republic,CZE,2015,82.0,Female
Czech Republic,CZE,2016,82.0,Female
Czech Republic,CZE,2001,74.2,Male
Czech Republic,CZE,2002,74.2,Male
Czech Republic,CZE,2003,74.1,Male
Czech Republic,CZE,2004,74.0,Male
Czech Republic,CZE,2005,73.9,Male
Czech Republic,CZE,2006,73.9,Male
Czech Republic,CZE,2007,73.8,Male
Czech Republic,CZE,2008,73.7,Male
Czech Republic,CZE,2009,73.6,Male
Czech Republic,CZE,2010,73.6,Male
Czech Republic,CZE,2011,73.5,Male
Czech Republic,CZE,2012,73.4,Male
